DATAFLOW,REF_AREA,MEASURE,SCENARIO,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,DECIMALS
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET4,A,2027,37994.07,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET4,A,2028,39085.41,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET4,A,2029,40144.5,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET4,A,2030,41179.13,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET4,A,2026,19540.0676275492,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET4,A,2027,19736.4,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET4,A,2028,19950.13,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET4,A,2029,20178.62,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET4,A,2030,20422.27,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET4,A,2026,28196.0692283921,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET4,A,2027,28860.25,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET4,A,2028,29541.1,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET4,A,2029,30236.15,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET4,A,2030,30944.49,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET4,A,2026,20060.5806439412,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET4,A,2027,20722.68,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET4,A,2028,21387.11,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET4,A,2029,22051.95,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET4,A,2030,22717.86,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET4,A,2026,51398.3078168323,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET4,A,2027,52885.24,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET4,A,2028,54247.57,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET4,A,2029,55525.98,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET4,A,2030,56747.36,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET4,A,2026,57849.8382102202,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET4,A,2027,58433.37,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET4,A,2028,59055.11,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET4,A,2029,59713.02,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET4,A,2030,60406.77,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET4,A,2026,55979.0357405038,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET4,A,2027,56688.66,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET4,A,2028,57428.61,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET4,A,2029,58195.68,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET4,A,2030,58989.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET4,A,2026,54917.0519014846,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET4,A,2027,55584.55,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET4,A,2028,56315.86,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET4,A,2029,57102.36,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET4,A,2030,57936.74,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,BAU1,A,2026,54917.0519014846,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,BAU1,A,2027,55679.63,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,BAU1,A,2028,56509.8,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,BAU1,A,2029,57397.85,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,BAU1,A,2030,58334.34,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,BAU1,A,2026,55979.0357405038,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,BAU1,A,2027,56760.56,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,BAU1,A,2028,57576.82,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,BAU1,A,2029,58422.99,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,BAU1,A,2030,59296.74,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,BAU1,A,2026,57849.8382102202,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,BAU1,A,2027,58500.6,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,BAU1,A,2028,59194.79,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,BAU1,A,2029,59927.99,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,BAU1,A,2030,60697.69,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,BAU1,A,2026,51398.3078168323,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,BAU1,A,2027,52960.37,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,BAU1,A,2028,54402.35,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,BAU1,A,2029,55761.68,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,BAU1,A,2030,57063.27,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,BAU1,A,2026,20060.5806439412,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,BAU1,A,2027,20805.67,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,BAU1,A,2028,21553.11,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,BAU1,A,2029,22302.8,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,BAU1,A,2030,23054.14,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,BAU1,A,2026,28196.0692283921,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,BAU1,A,2027,28946.57,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,BAU1,A,2028,29714.8,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,BAU1,A,2029,30499.38,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,BAU1,A,2030,31297.92,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,BAU1,A,2026,19540.0676275492,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,BAU1,A,2027,19834.57,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,BAU1,A,2028,20141.43,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,BAU1,A,2029,20460.88,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,BAU1,A,2030,20792.35,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,BAU1,A,2026,36876.8083974942,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,BAU1,A,2027,38056.35,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,BAU1,A,2028,39212.48,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,BAU1,A,2029,40341.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,BAU1,A,2030,41449.56,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,BAU1,A,2026,50500.5887862511,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,BAU1,A,2027,51451.88,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,BAU1,A,2028,52348.84,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,BAU1,A,2029,53197.48,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,BAU1,A,2030,54014.75,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,BAU1,A,2026,40902.8210577974,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,BAU1,A,2027,42062.16,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,BAU1,A,2028,43246.17,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,BAU1,A,2029,44468.33,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,BAU1,A,2030,45723.21,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,BAU1,A,2026,46578.0780137388,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,BAU1,A,2027,47878.7,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,BAU1,A,2028,49230.9,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,BAU1,A,2029,50622.55,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,BAU1,A,2030,52041.37,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,BAU1,A,2026,50121.013171209,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,BAU1,A,2027,51146.96,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,BAU1,A,2028,52241.59,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,BAU1,A,2029,53398.28,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,BAU1,A,2030,54610.59,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,BAU1,A,2026,118932.532817594,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,BAU1,A,2027,121099.6,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,BAU1,A,2028,123268.5,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,BAU1,A,2029,125413.6,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,BAU1,A,2030,127520.2,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,BAU1,A,2026,44352.1110991402,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,BAU1,A,2027,45425.83,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,BAU1,A,2028,46552.56,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,BAU1,A,2029,47695.83,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,BAU1,A,2030,48843.85,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,BAU1,A,2026,45867.1503652556,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,BAU1,A,2027,46933.43,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,BAU1,A,2028,48049.52,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,BAU1,A,2029,49210.38,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,BAU1,A,2030,50413.98,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,BAU1,A,2026,41829.3528549527,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,BAU1,A,2027,42611.27,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,BAU1,A,2028,43474.18,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,BAU1,A,2029,44405.75,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,BAU1,A,2030,45395.44,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,BAU1,A,2026,28569.9179556022,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,BAU1,A,2027,29121.06,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,BAU1,A,2028,29727.56,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,BAU1,A,2029,30391.86,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,BAU1,A,2030,31110.83,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,BAU1,A,2026,50367.2726608955,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,BAU1,A,2027,51174.72,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,BAU1,A,2028,52068.74,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,BAU1,A,2029,53040.62,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,BAU1,A,2030,54079.14,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,BAU1,A,2026,22601.4655432979,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,BAU1,A,2027,22852.34,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,BAU1,A,2028,23169.72,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,BAU1,A,2029,23541.29,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,BAU1,A,2030,23954.79,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,BAU1,A,2026,27533.2745090685,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,BAU1,A,2027,28362.26,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,BAU1,A,2028,29226.09,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,BAU1,A,2029,30124.03,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,BAU1,A,2030,31058.78,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,BAU1,A,2026,19790.1495211365,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,BAU1,A,2027,20101.44,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,BAU1,A,2028,20415.33,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,BAU1,A,2029,20734.8,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,BAU1,A,2030,21062.64,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,BAU1,A,2026,64171.0677685066,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,BAU1,A,2027,65018.11,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,BAU1,A,2028,65954.54,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,BAU1,A,2029,66966.36,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,BAU1,A,2030,68040.28,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,BAU1,A,2026,64602.3576765585,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,BAU1,A,2027,65435.34,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,BAU1,A,2028,66363.68,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,BAU1,A,2029,67372.56,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,BAU1,A,2030,68448.34,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,BAU1,A,2026,77938.1275985427,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,BAU1,A,2027,79162.33,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,BAU1,A,2028,80453,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,BAU1,A,2029,81798.89,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,BAU1,A,2030,83189.76,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,BAU1,A,2026,53546.9459276243,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,BAU1,A,2027,54039.48,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,BAU1,A,2028,54666.3,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,BAU1,A,2029,55392.42,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,BAU1,A,2030,56202.32,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,BAU1,A,2026,37005.8363451802,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,BAU1,A,2027,38184.71,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,BAU1,A,2028,39310.68,,USD_PPP_PS,0,2
