KEY,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2001-08,6.0074298035544205,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2001-09,6.841118986685513,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2001-10,7.322950530053185,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2001-11,7.913150975029581,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2001-12,8.01664952627772,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-01,7.819556204448541,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-02,7.41593980388997,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-03,7.338687928399867,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-04,7.349894642455057,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-05,7.789908500466214,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-06,7.140563775069864,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-07,7.037488926510371,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-08,6.958804300400057,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-09,7.1665173975406615,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-10,6.810246464081615,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-11,7.051129279485768,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2002-12,6.9958417649997,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-01,7.504464220617435,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-02,8.269723179945254,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-03,8.235897792341751,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-04,8.958238480726543,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-05,8.685980267121085,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-06,8.55207533473996,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-07,8.780401769347247,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-08,8.40692765470401,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-09,7.578260162608874,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-10,8.112143181735876,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-11,7.447890803252966,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2003-12,7.165932278389708,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-01,6.435286055204936,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-02,6.211521057659097,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-03,6.278388937379331,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-04,5.383998520384559,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-05,4.896730306212116,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-06,5.39397343641681,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-07,5.389246452094665,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-08,5.381079270876432,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-09,5.937869625311776,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-10,5.785619797534891,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-11,5.89951034746079,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2004-12,6.627288166613643,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-01,6.805545397774182,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-02,6.57688672890504,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-03,6.3941207402189,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-04,6.779057510136743,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-05,7.322387200399283,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-06,7.547481474184736,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-07,7.978116994753859,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-08,8.17403661992746,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-09,8.35433863027859,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-10,7.804123645312244,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.V.M30.X.I.U2.2300.Z01.A,M,U2,Y,V,M30,X,I,U2,2300,Z01,A,2005-11,7.6105477208453065,A,F,,,P1M,,E,,,,,,,,,1,,,"Monetary aggregate M3 reported by MFIs, central gov. and post office giro institutions, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
